payment_id,customer_id,staff_id,rental_id,amount,payment_date
2514,561,2,10693,8.9,2024-05-16 22:56:33
2515,190,1,15049,8.99,2024-01-15 20:34:19
2516,339,1,13616,3.9,2024-04-26 03:58:48
2517,133,1,10973,2.26,2024-11-09 18:14:46
2518,9,2,15330,7.73,2024-07-04 14:01:05
2519,136,2,6760,1.74,2024-07-04 21:28:44
2520,423,2,8394,2.84,2024-08-24 13:42:07
2521,360,2,11479,6.25,2024-03-29 18:50:52
2522,46,2,5132,9.91,2024-03-09 08:12:39
2523,369,1,1579,6.27,2024-10-19 20:12:58
2524,273,2,9975,10.4,2024-05-20 20:32:20
2525,128,1,14580,5.07,2024-05-28 10:20:27
2526,264,1,687,9.34,2024-09-22 05:03:07
2527,499,2,4857,6.39,2024-10-18 20:14:07
2528,537,1,2548,4.89,2024-10-29 09:21:12
2529,395,2,9679,7.78,2024-12-10 16:16:21
2530,29,1,11243,3.05,2024-05-05 12:04:13
2531,375,1,5315,3.94,2024-01-23 12:10:25
2532,583,1,9387,8.48,2024-02-25 10:04:56
2533,152,2,7196,9.42,2024-10-28 04:00:43
2534,342,2,11381,10.57,2024-07-14 13:42:15
2535,292,2,6529,9.96,2024-03-27 03:29:44
2536,587,2,4831,11.17,2024-02-24 06:57:39
2537,270,1,9761,9.45,2024-08-06 04:27:58
2538,208,1,13984,8.53,2024-04-11 20:49:32
2539,75,1,584,10.74,2024-11-11 04:06:52
2540,575,2,6951,2.31,2024-07-22 22:10:07
2541,176,2,2079,2.23,2024-02-05 14:12:42
2542,71,2,11150,1.63,2024-01-13 04:25:09
2543,135,1,3277,11.19,2024-02-01 16:19:20
2544,588,2,7878,7.15,2024-01-31 13:49:57
2545,352,2,5043,8.6,2024-06-19 22:47:00
2546,228,2,1514,7.49,2024-04-13 10:23:09
2547,184,2,15678,4.74,2024-12-01 01:46:39
2548,195,2,8571,9.38,2024-08-12 01:05:28
2549,180,2,14195,5.63,2024-09-04 23:10:23
2550,336,1,15264,4.07,2024-11-27 22:30:00
2551,155,1,4777,9.35,2024-02-27 19:34:35
2552,193,2,9839,6.35,2024-11-28 11:05:14
2553,544,2,15132,11.23,2024-04-21 18:04:09
2554,22,1,10505,1.2,2024-04-11 08:00:19
2555,117,2,7589,4.65,2024-02-08 00:31:14
2556,407,2,8935,3.24,2024-11-07 07:42:58
2557,175,2,7837,8.66,2024-09-15 08:45:10
2558,267,1,3438,10.82,2024-10-31 13:23:21
2559,18,2,4730,1.33,2024-03-04 15:32:32
2560,3,1,14207,5.38,2024-06-16 11:40:01
2561,169,2,4008,8.38,2024-08-16 11:40:35
2562,96,1,8036,6.32,2024-04-30 05:25:52
2563,311,1,1421,9.53,2024-08-13 01:08:52
2564,392,2,6529,10.75,2024-02-17 03:14:45
2565,416,1,10664,1.16,2024-07-22 10:35:33
2566,7,1,14336,6.51,2024-08-27 11:34:50
2567,268,1,4732,4.34,2024-01-26 12:01:16
2568,67,1,15749,1.51,2024-01-23 15:59:38
2569,383,2,9518,9.57,2024-03-07 21:18:50
2570,160,1,13089,1.84,2024-06-24 23:56:58
2571,490,1,11569,10.2,2024-07-28 18:59:28
2572,386,1,7680,9.41,2024-02-18 22:09:34
2573,99,2,6346,9.07,2024-10-11 04:37:29
2574,195,1,2364,7.37,2024-07-06 15:31:39
2575,195,2,15606,8.72,2024-05-16 03:23:44
2576,559,1,378,3.88,2024-08-07 01:36:49
2577,543,2,6174,7.34,2024-01-04 23:01:17
2578,598,1,14809,1.12,2024-09-08 10:45:56
2579,527,2,12656,10.62,2024-08-28 20:53:43
2580,207,1,10422,11.29,2024-12-14 05:08:35
2581,538,1,15131,7.6,2024-05-04 21:42:19
2582,321,1,1049,5.13,2024-11-05 10:06:05
2583,389,1,15963,7.62,2024-08-28 00:15:24
2584,8,2,6823,1.89,2024-07-08 06:12:40
2585,354,2,4704,1.37,2024-05-16 08:08:53
2586,283,1,353,1.41,2024-11-18 17:46:14
2587,302,2,5702,10.41,2024-03-04 15:09:19
2588,418,2,5193,8.29,2024-11-08 05:52:39
2589,87,1,62,3.78,2024-09-24 04:39:02
2590,434,1,339,10.6,2024-07-29 09:05:37
2591,155,2,4184,5.05,2024-07-09 20:01:33
2592,443,1,5727,7.92,2024-01-29 10:14:39
2593,438,2,7679,6.82,2024-11-01 10:54:08
2594,219,1,4392,6.53,2024-07-04 20:33:53
2595,69,1,8983,2.86,2024-03-26 22:57:45
2596,273,2,12664,9.1,2024-08-20 00:24:06
2597,155,1,11613,6.24,2024-03-26 19:58:26
2598,462,1,5959,5.66,2024-12-06 06:40:33
2599,243,2,11811,5.3,2024-07-19 03:28:11
2600,246,1,1165,10.48,2024-12-10 11:38:44
2601,253,1,11993,5.89,2024-08-12 02:31:27
2602,13,1,915,6.72,2024-07-16 07:35:51
2603,329,1,6755,2.15,2024-08-22 16:20:56
2604,583,1,13924,5.55,2024-03-14 14:34:55
2605,263,2,390,9.94,2024-04-13 22:07:44
2606,11,1,11773,2.16,2024-10-13 02:29:51
2607,39,2,3130,9.43,2024-07-22 19:05:28
2608,339,2,10840,8.33,2024-07-24 15:14:58
2609,445,2,15023,4.85,2024-11-24 08:21:55
2610,360,1,15849,3.12,2024-03-03 02:58:43
2611,435,1,15654,6.89,2024-02-26 08:58:53
2612,483,2,14687,5.66,2024-12-08 10:49:25
2613,562,1,10939,10.52,2024-11-09 03:06:44
2614,536,2,7310,9.38,2024-07-05 18:17:45
2615,465,1,12906,2.9,2024-01-28 08:38:00
2616,399,1,15494,8.71,2024-06-30 22:58:43
2617,274,2,12383,11.96,2024-07-01 08:08:21
2618,406,2,8160,8.95,2024-03-22 17:21:52
2619,309,1,13245,1.51,2024-03-06 16:47:50
2620,261,1,12750,11.23,2024-06-14 07:23:18
2621,4,2,9518,7.31,2024-01-14 11:58:05
2622,157,2,12088,0.99,2024-06-02 12:42:31
2623,312,1,12739,1.58,2024-10-27 16:10:25
2624,199,1,11548,6.7,2024-05-12 06:20:54
2625,471,2,14217,3.86,2024-12-28 02:59:19
2626,204,2,9562,1.05,2024-04-06 22:06:43
2627,213,1,8231,10.72,2024-06-14 17:46:25
2628,340,2,6765,11.47,2024-05-02 09:41:23
2629,82,1,12992,8.43,2024-04-12 06:32:04
2630,459,2,6297,1.13,2024-07-23 08:14:29
2631,587,1,771,8.91,2024-02-06 16:50:17
2632,29,2,15850,8.83,2024-10-18 05:03:04
2633,488,2,4626,2.05,2024-08-24 03:12:09
2634,387,1,8103,5.28,2024-06-07 10:46:40
2635,44,1,6782,3.55,2024-11-28 05:37:48
2636,352,1,1128,7.9,2024-09-26 07:56:19
2637,282,1,886,6.37,2024-03-15 04:13:19
2638,392,2,6616,5.56,2024-07-21 22:15:44
2639,564,2,378,11.15,2024-08-03 00:30:53
2640,108,1,1666,11.89,2024-02-19 01:07:43
2641,435,1,9431,1.81,2024-12-28 20:31:02
2642,496,2,13658,7.23,2024-10-14 01:51:01
2643,304,2,10650,4.31,2024-07-22 08:48:34
2644,40,2,14409,10.69,2024-08-03 23:44:42
2645,7,1,3888,11.33,2024-11-05 00:30:31
2646,36,1,12631,10.84,2024-07-30 05:01:19
2647,439,1,5558,1.34,2024-03-02 20:40:29
2648,137,1,10382,11.56,2024-07-01 10:41:47
2649,240,2,5740,6.72,2024-08-06 20:49:00
2650,22,2,633,5.48,2024-03-10 03:57:53
2651,117,2,10853,8.61,2024-07-29 04:41:19
2652,231,2,14016,9.97,2024-05-22 03:16:21
2653,290,2,3855,11.1,2024-05-07 12:02:57
2654,415,1,7431,3.06,2024-01-09 23:57:22
2655,566,1,15234,5.42,2024-12-17 17:54:37
2656,432,1,7040,6.96,2024-03-28 03:39:47
2657,359,2,11061,2.69,2024-12-27 09:48:15
2658,361,2,6085,11.12,2024-05-09 09:55:59
2659,319,2,2440,4.8,2024-07-20 05:01:35
2660,544,2,3123,11.88,2024-11-13 08:23:19
2661,47,1,9197,4.36,2024-08-14 02:27:24
2662,81,2,8403,6.46,2024-12-30 03:24:25
2663,329,1,7549,3.42,2024-06-18 02:16:08
2664,410,2,5490,8.12,2024-11-22 00:32:36
2665,328,2,9226,3.76,2024-06-17 11:15:50
2666,37,1,5166,5.05,2024-05-29 04:03:23
2667,576,1,3384,11.54,2024-12-14 20:56:11
2668,265,2,12925,1.53,2024-12-06 16:48:23
2669,413,2,11402,3.75,2024-05-16 06:03:00
2670,571,1,9364,6.05,2024-10-05 09:44:20
2671,398,2,4169,11.03,2024-12-03 22:41:20
2672,289,2,14218,8.14,2024-12-07 19:45:25
2673,257,1,2558,8.18,2024-08-17 11:49:19
2674,74,1,3061,9.02,2024-01-23 04:40:52
2675,147,1,9651,3.25,2024-07-10 23:59:06
2676,366,2,3640,5.26,2024-01-28 19:51:34
2677,187,1,8711,5.56,2024-07-15 20:53:44
2678,499,2,2837,3.59,2024-07-24 16:07:40
2679,518,2,12102,9.86,2024-05-07 14:51:06
2680,105,1,11905,10.24,2024-12-11 13:35:51
2681,18,1,11821,10.38,2024-06-07 08:06:00
2682,135,2,701,6.95,2024-09-25 04:18:22
2683,321,1,2144,8.95,2024-05-10 00:15:52
2684,384,1,5274,1.37,2024-02-27 00:25:59
2685,327,1,5943,10.83,2024-10-24 08:14:53
2686,41,2,7523,5.53,2024-12-16 02:58:36
2687,28,1,4491,4.74,2024-03-04 13:28:30
2688,57,2,9953,3.21,2024-08-08 05:25:50
2689,229,2,4244,5.14,2024-03-03 18:25:43
2690,452,2,15246,8.24,2024-08-03 01:26:15
2691,461,1,10300,6.43,2024-08-14 15:50:10
2692,303,1,14232,5.91,2024-11-20 06:26:36
2693,1,2,9353,7.38,2024-03-31 22:33:02
2694,465,1,1722,10.97,2024-07-29 23:37:23
2695,209,2,12564,6.58,2024-04-21 18:09:13
2696,405,2,15697,9.14,2024-08-31 06:41:09
2697,98,2,2894,3.72,2024-11-16 11:04:14
2698,528,2,4766,4.94,2024-07-24 00:05:03
2699,429,2,7547,6.84,2024-04-29 10:26:57
2700,582,1,14989,6.77,2024-04-16 22:04:42
2701,237,2,10221,11.31,2024-01-18 07:23:27
2702,225,1,14084,1.34,2024-11-06 09:49:04
2703,3,2,10374,5.47,2024-03-07 20:12:41
2704,279,2,483,11.14,2024-04-14 23:29:26
2705,236,2,229,8.13,2024-10-31 16:53:20
2706,121,1,7808,8.1,2024-07-06 14:21:45
2707,559,2,1373,4.93,2024-12-27 05:07:12
2708,247,2,12236,10.53,2024-06-14 14:34:59
2709,557,2,9575,2.35,2024-05-28 20:34:48
2710,48,2,5037,6.63,2024-07-01 09:43:07
2711,535,2,15458,8.8,2024-03-29 07:08:30
2712,290,1,272,5.75,2024-07-31 09:30:50
2713,540,2,8327,5.4,2024-07-18 04:15:30
2714,247,1,6298,1.42,2024-04-03 21:58:09
2715,109,1,939,6.88,2024-12-21 23:00:25
2716,365,2,1148,8.84,2024-11-15 10:01:41
2717,51,2,9990,4.46,2024-02-09 22:18:20
2718,569,2,2311,5.06,2024-06-24 15:04:59
2719,294,1,3920,1.96,2024-09-04 00:25:58
2720,406,1,13203,8.76,2024-09-28 15:42:01
2721,92,1,12800,4.41,2024-06-03 12:36:00
2722,547,2,12235,8.51,2024-03-23 17:17:29
2723,117,2,3842,7.31,2024-03-31 11:17:58
2724,175,2,9687,9.08,2024-09-19 11:17:57
2725,257,2,5164,2.78,2024-01-31 19:58:22
2726,475,1,2538,8.85,2024-09-29 09:12:44
2727,139,1,8680,4.88,2024-04-28 20:59:43
2728,347,1,3379,9.64,2024-05-30 10:52:22
2729,76,2,10531,2.97,2024-01-08 10:51:56
2730,268,1,8307,11.19,2024-06-28 13:35:35
2731,341,1,14556,4.41,2024-05-28 04:01:38
2732,84,2,5103,3.9,2024-11-18 19:39:25
2733,485,2,7233,6.87,2024-08-17 11:49:34
2734,320,2,7392,9.64,2024-08-16 14:04:57
2735,473,2,2080,3.82,2024-12-17 04:53:29
2736,546,1,13316,10.58,2024-06-01 02:31:33
2737,54,2,7812,6.01,2024-10-18 06:40:11
2738,87,2,15464,3.71,2024-10-19 15:05:56
2739,369,2,11354,3.45,2024-03-06 06:49:26
2740,60,2,13598,9.32,2024-04-26 01:14:04
2741,379,1,13732,6.02,2024-03-31 11:34:12
2742,544,1,2617,1.33,2024-06-11 14:31:24
2743,498,2,12589,9.56,2024-08-20 13:35:42
2744,354,2,14733,6.54,2024-09-07 18:09:47
2745,211,2,6256,11.41,2024-03-11 15:16:10
2746,18,1,9531,8.33,2024-10-06 20:10:38
2747,388,2,13211,7.78,2024-08-31 09:35:31
2748,150,1,6711,6.42,2024-09-07 17:52:34
2749,573,2,1206,11.55,2024-10-20 13:58:23
2750,466,1,7298,6.98,2024-08-24 02:32:05
2751,316,2,13742,11.64,2024-06-01 03:50:27
2752,10,1,381,6.84,2024-08-23 00:49:13
2753,194,2,12985,4.38,2024-11-14 18:16:50
2754,5,2,6352,11.18,2024-09-21 04:59:22
2755,472,1,9803,11.78,2024-11-30 18:51:14
2756,23,2,7307,4.07,2024-10-27 05:27:58
2757,583,1,9299,9.09,2024-02-19 07:28:21
2758,13,2,5527,4.37,2024-07-26 10:40:03
2759,316,2,1907,6.9,2024-12-17 14:46:59
2760,512,2,5777,11.18,2024-10-19 22:09:31
2761,260,2,7285,10.91,2024-07-23 08:49:11
2762,569,2,715,11.38,2024-03-20 21:36:26
2763,513,2,6189,11.59,2024-09-27 06:02:33
2764,351,1,10304,4.41,2024-02-10 03:45:23
2765,255,2,8449,11.35,2024-11-11 07:02:12
2766,290,2,6529,8.22,2024-05-10 02:48:56
2767,498,2,14092,9.48,2024-06-24 09:20:07
2768,168,2,9281,5.29,2024-08-01 05:46:03
2769,537,1,1696,2.48,2024-04-30 04:25:37
2770,380,2,5810,9.51,2024-12-07 20:11:06
2771,345,2,3986,2.98,2024-02-23 05:26:30
2772,214,1,10833,2.91,2024-02-23 09:17:35
2773,52,2,15656,10.75,2024-04-20 07:57:26
2774,148,2,11331,9.12,2024-04-26 22:50:03
2775,516,1,6013,6.05,2024-07-03 07:51:19
2776,357,2,10280,3.9,2024-03-10 22:24:56
2777,175,1,3684,11.95,2024-12-22 00:23:55
2778,82,1,1311,5.41,2024-09-22 11:17:15
2779,304,1,14685,11.92,2024-10-24 18:35:14
2780,308,2,7790,2.68,2024-04-21 04:33:24
2781,364,1,6594,6.89,2024-01-23 03:57:52
2782,462,1,9030,11.67,2024-07-10 22:38:23
2783,285,1,11102,9.78,2024-03-30 03:20:35
2784,383,1,6355,3.32,2024-11-14 22:52:37
2785,419,1,14619,4.24,2024-10-13 00:13:21
2786,258,1,467,4.83,2024-04-15 15:27:20
2787,181,1,15111,6.1,2024-11-26 02:05:43
2788,318,2,7316,6.18,2024-12-22 04:41:41
2789,237,2,3091,7.58,2024-09-20 08:53:10
2790,545,2,8782,11.65,2024-03-26 07:30:24
2791,213,1,6505,2.96,2024-08-14 14:51:57
2792,379,2,11788,1.07,2024-11-23 07:10:27
2793,369,2,7677,1.64,2024-04-21 01:57:21
2794,328,2,3125,3.64,2024-10-26 13:31:21
2795,581,2,10393,7.77,2024-08-30 13:05:25
2796,38,1,5557,3.06,2024-07-09 23:30:06
2797,7,1,3231,1.84,2024-12-21 00:58:18
2798,549,1,1699,1.86,2024-07-02 02:05:31
2799,353,1,5165,4.93,2024-04-17 03:17:42
2800,146,2,11919,10.02,2024-03-26 17:23:16
2801,58,2,10720,8.39,2024-02-08 20:49:11
2802,335,1,11895,1.6,2024-06-29 08:53:50
2803,408,2,8952,11.27,2024-09-26 21:13:38
2804,265,2,15511,4.03,2024-08-11 21:22:41
2805,329,1,7031,5.33,2024-04-05 14:40:24
2806,493,1,4280,10.2,2024-09-11 22:48:43
2807,284,2,9768,8.28,2024-10-02 18:45:10
2808,175,1,385,7.22,2024-09-22 16:22:50
2809,261,2,2560,6.89,2024-06-15 03:04:11
2810,495,1,15729,5.85,2024-06-29 00:56:31
2811,495,1,13424,6.86,2024-11-21 20:07:10
2812,477,2,5677,5.75,2024-01-15 19:13:35
2813,131,2,8556,3.83,2024-05-14 21:37:30
2814,220,1,9474,9.87,2024-09-03 11:55:57
2815,538,1,3727,6.01,2024-06-27 17:59:06
2816,252,2,14718,5.22,2024-02-20 16:19:33
2817,160,1,3309,8.55,2024-10-27 17:55:03
2818,531,1,5152,7.84,2024-07-18 09:47:03
2819,72,1,14653,3.44,2024-05-04 09:08:32
2820,444,2,11850,4.33,2024-04-04 13:49:06
2821,507,2,14700,2.38,2024-11-14 02:50:37
2822,253,1,11347,7.12,2024-02-20 08:23:33
2823,70,2,2206,5.43,2024-09-08 01:10:11
2824,150,2,5267,11.63,2024-02-14 22:04:34
2825,412,1,3757,4.35,2024-07-09 00:26:12
2826,91,2,14072,7.64,2024-04-26 20:18:26
2827,288,1,12598,4.49,2024-06-26 21:10:45
2828,460,2,3638,5.86,2024-09-29 07:50:38
2829,455,1,6829,9.2,2024-04-09 23:42:54
2830,440,1,5117,9.22,2024-02-26 02:22:48
2831,224,1,9826,9.44,2024-10-06 11:40:12
2832,308,2,10115,7.53,2024-12-25 21:28:07
2833,150,2,9158,4.76,2024-11-02 09:53:44
2834,333,1,15883,1.84,2024-08-06 04:30:50
2835,264,2,1013,4.47,2024-12-18 10:06:52
2836,29,1,4622,10.73,2024-01-21 20:45:58
2837,517,2,12233,2.81,2024-02-02 11:27:26
2838,239,1,11687,4.16,2024-10-26 11:17:05
2839,481,1,11405,10.02,2024-12-01 09:47:34
2840,378,2,13031,4.81,2024-11-01 03:12:23
2841,84,2,15545,7.89,2024-04-17 15:49:28
2842,294,1,12915,11.93,2024-08-01 11:01:30
2843,275,1,1307,5.96,2024-07-08 16:26:26
2844,205,2,9058,9.7,2024-04-30 14:44:15
2845,288,1,9573,9.06,2024-12-11 01:31:19
2846,263,2,9292,9.2,2024-03-10 15:28:57
2847,552,1,1182,5.02,2024-10-05 11:34:52
2848,487,2,8639,7.0,2024-10-01 06:25:28
2849,479,2,8985,7.5,2024-04-29 00:10:20
2850,469,2,6941,9.98,2024-06-20 08:31:15
2851,478,1,504,8.08,2024-01-12 15:13:31
2852,90,2,9248,7.92,2024-12-11 14:42:17
2853,189,1,8176,11.22,2024-05-22 15:47:29
2854,251,1,15986,6.33,2024-06-07 17:13:48
2855,585,2,1138,11.77,2024-05-05 16:01:00
2856,432,1,14770,2.3,2024-06-13 18:17:34
2857,13,1,1098,10.27,2024-02-29 23:44:56
2858,483,1,785,11.78,2024-07-20 15:50:19
2859,547,2,8014,1.2,2024-07-02 18:00:06
2860,242,1,3741,4.73,2024-08-03 03:38:24
2861,483,1,12208,5.4,2024-04-06 20:10:56
2862,548,2,12546,6.48,2024-06-27 02:06:38
2863,515,2,824,2.54,2024-01-01 14:20:23
2864,494,1,13971,7.09,2024-09-26 11:18:03
2865,478,2,5090,7.28,2024-04-05 03:26:27
2866,117,2,15815,6.96,2024-04-23 04:54:08
2867,334,2,14934,5.25,2024-02-04 04:40:04
2868,300,1,12751,4.32,2024-01-14 23:18:13
2869,41,2,2401,7.38,2024-08-25 05:22:00
2870,248,1,10861,9.59,2024-11-14 15:58:03
2871,462,1,6059,7.21,2024-09-13 07:31:46
2872,91,2,62,9.79,2024-09-03 19:00:10
2873,202,1,10130,3.35,2024-01-13 00:03:10
2874,566,1,3188,2.68,2024-12-05 04:52:30
2875,429,1,8321,6.69,2024-08-21 16:06:39
2876,53,2,13996,8.85,2024-05-23 15:49:30
2877,49,2,2611,8.62,2024-04-30 23:02:47
2878,455,2,3849,8.9,2024-03-21 19:17:21
2879,561,2,10573,11.37,2024-11-03 23:09:51
2880,228,2,4815,11.52,2024-09-27 22:06:04
2881,436,2,648,7.23,2024-10-24 07:43:57
2882,36,2,12220,9.66,2024-10-29 17:25:36
2883,327,1,10689,4.38,2024-07-25 01:14:38
2884,107,1,5464,10.49,2024-01-06 05:08:56
2885,458,2,9786,3.53,2024-01-17 18:19:39
2886,367,2,8291,10.0,2024-01-23 18:42:41
2887,144,2,8547,5.17,2024-02-06 12:51:55
2888,403,2,13396,8.14,2024-09-29 00:59:26
2889,167,1,8200,6.94,2024-07-23 09:31:46
2890,482,2,11321,1.92,2024-01-19 12:55:49
2891,443,2,15570,11.13,2024-07-31 02:08:25
2892,217,2,7231,7.35,2024-05-21 04:24:12
2893,250,1,14538,8.42,2024-11-24 08:22:50
2894,138,1,11058,1.25,2024-10-09 04:55:44
2895,394,1,7592,6.95,2024-12-24 01:54:41
2896,81,1,8973,2.6,2024-10-06 12:25:44
2897,250,2,9667,8.87,2024-11-03 23:36:34
2898,588,2,13033,9.15,2024-12-29 09:22:18
2899,5,2,4207,8.64,2024-08-29 11:08:40
2900,454,1,10804,6.15,2024-09-10 08:38:07
2901,454,1,14741,2.87,2024-11-18 19:10:22
2902,549,1,2732,10.05,2024-02-26 12:43:41
2903,482,2,677,11.43,2024-12-29 00:27:19
2904,161,2,2085,11.44,2024-04-20 06:49:32
2905,352,1,9647,5.7,2024-03-14 22:15:45
2906,381,1,2939,4.07,2024-08-19 20:35:43
2907,138,2,7185,7.05,2024-09-09 14:25:23
2908,429,2,5518,1.63,2024-08-01 13:23:27
2909,133,2,10412,9.35,2024-11-15 20:24:38
2910,475,2,7879,11.9,2024-11-28 09:55:52
2911,532,1,102,5.64,2024-10-02 21:17:52
2912,341,1,1274,11.19,2024-06-12 12:15:17
2913,426,2,9919,5.81,2024-04-27 01:13:05
2914,225,1,11735,9.94,2024-02-24 01:46:55
2915,388,2,13565,7.92,2024-08-01 11:18:29
2916,349,2,14506,2.67,2024-03-19 08:19:08
2917,128,2,11238,5.38,2024-09-13 18:32:54
2918,72,2,10583,9.59,2024-12-02 07:53:04
2919,160,1,10493,2.55,2024-06-20 12:00:36
2920,586,2,3067,9.95,2024-01-17 18:10:49
2921,336,2,10388,9.43,2024-06-25 15:34:12
2922,113,1,967,6.18,2024-01-19 18:35:38
2923,419,1,822,11.4,2024-04-05 00:43:39
2924,386,1,7849,2.07,2024-01-18 18:01:21
2925,502,2,10223,5.99,2024-04-04 20:54:21
2926,319,2,6373,11.06,2024-06-01 14:49:11
2927,518,2,9380,5.65,2024-11-21 03:43:11
2928,363,2,6261,10.3,2024-01-02 10:05:26
2929,228,2,13035,2.16,2024-05-26 07:16:00
2930,500,2,6512,3.29,2024-01-24 03:10:58
2931,5,1,11781,5.09,2024-08-10 23:37:46
2932,179,2,4827,8.82,2024-04-04 04:44:32
2933,472,1,6457,6.1,2024-05-05 00:42:53
2934,10,2,14452,11.84,2024-05-29 13:22:21
2935,495,1,7068,1.69,2024-07-24 01:05:12
2936,483,2,15692,1.02,2024-04-04 17:26:49
2937,527,2,7324,7.54,2024-02-06 19:20:01
2938,73,1,12970,8.59,2024-01-25 00:40:18
2939,540,2,15740,10.44,2024-04-29 21:29:05
2940,581,1,10615,7.74,2024-10-16 02:09:52
2941,572,2,14090,6.12,2024-10-13 02:08:47
2942,328,1,13940,8.35,2024-07-24 10:22:18
2943,148,2,253,3.68,2024-08-22 21:51:02
2944,402,1,5250,11.5,2024-03-08 20:35:24
2945,504,2,15759,8.28,2024-09-16 06:36:35
2946,56,2,2007,11.27,2024-12-02 16:07:50
2947,276,2,7094,1.76,2024-02-26 05:43:52
2948,255,2,4303,11.6,2024-06-26 21:00:08
2949,475,1,6873,5.59,2024-09-13 02:53:59
2950,117,1,5141,3.95,2024-04-05 01:06:59
2951,587,2,9214,8.79,2024-12-11 16:54:10
2952,535,1,1213,10.57,2024-04-12 13:48:47
2953,517,2,12759,4.02,2024-07-20 11:16:21
2954,387,1,6753,7.69,2024-08-04 17:45:26
2955,228,1,4545,2.95,2024-07-08 20:30:00
2956,67,2,7882,10.84,2024-04-02 04:56:55
2957,158,2,13207,5.34,2024-06-30 00:39:47
2958,322,1,9688,4.68,2024-10-28 01:16:10
2959,369,2,1915,1.27,2024-03-08 21:02:07
2960,156,2,1823,4.7,2024-12-03 22:14:05
2961,511,1,11866,3.82,2024-10-09 09:24:14
2962,168,2,10904,5.05,2024-04-15 04:34:07
2963,1,2,531,5.67,2024-08-11 16:02:56
2964,145,1,3887,11.81,2024-03-03 05:25:34
2965,547,2,11395,8.09,2024-09-13 14:37:36
2966,326,2,12866,2.36,2024-04-07 03:09:28
2967,50,2,4,2.65,2024-10-30 06:36:12
2968,248,1,13787,5.73,2024-12-16 16:47:48
2969,142,2,11409,6.84,2024-12-05 13:58:33
2970,163,2,4350,6.53,2024-10-14 14:43:33
2971,49,1,13307,7.23,2024-10-23 01:32:14
2972,383,1,11420,5.52,2024-04-20 05:37:21
2973,585,2,2434,4.14,2024-01-22 04:00:33
2974,581,2,4006,8.76,2024-03-17 16:41:13
2975,498,2,2758,1.04,2024-12-19 17:19:09
2976,48,2,14073,9.33,2024-05-01 19:49:19
2977,315,2,3630,11.6,2024-01-13 23:25:53
2978,215,1,15051,6.33,2024-01-30 01:36:42
2979,319,1,3241,6.67,2024-12-24 21:39:19
2980,242,2,9921,9.55,2024-04-13 23:20:14
2981,84,1,2478,6.73,2024-09-12 10:34:46
2982,101,1,2648,6.71,2024-03-29 03:38:01
2983,161,2,9183,4.38,2024-12-29 17:05:16
2984,482,2,14586,1.31,2024-06-03 01:13:32
2985,289,1,11900,2.06,2024-11-04 00:52:15
2986,405,1,13006,3.59,2024-09-16 14:58:40
2987,184,1,7833,4.31,2024-02-16 17:09:39
2988,306,1,3007,11.16,2024-03-05 22:05:43
2989,338,1,8319,2.9,2024-07-01 11:45:49
2990,205,2,7074,2.26,2024-12-11 07:24:08
2991,385,1,15771,9.64,2024-09-03 15:06:03
2992,394,1,2940,5.92,2024-03-13 00:56:25
2993,538,2,8976,8.12,2024-02-17 22:40:08
2994,218,1,8468,4.73,2024-02-10 10:11:17
2995,599,2,3640,8.22,2024-03-22 09:28:53
2996,109,2,12512,5.62,2024-02-18 00:37:58
2997,158,1,8680,11.6,2024-02-28 20:35:53
2998,94,2,1027,1.77,2024-01-14 15:06:42
2999,139,1,13237,6.89,2024-12-19 07:20:30
3000,576,2,5765,10.6,2024-01-03 01:59:21
3001,81,1,7825,9.86,2024-10-31 05:18:12
3002,180,1,3190,3.22,2024-07-10 05:34:55
3003,406,2,8993,5.14,2024-11-05 08:54:45
3004,44,1,12380,4.88,2024-08-06 19:34:31
3005,177,1,2618,6.35,2024-04-29 03:11:31
3006,496,2,13848,1.88,2024-03-06 15:29:26
3007,139,1,3124,7.34,2024-10-30 07:08:00
3008,468,2,5748,10.69,2024-08-01 17:06:38
3009,330,1,6681,3.08,2024-03-05 19:31:02
3010,146,2,3328,9.92,2024-11-16 17:02:06
3011,137,2,13573,3.06,2024-06-28 22:30:37
3012,308,1,10436,11.8,2024-01-04 17:00:00
3013,108,1,832,1.99,2024-04-25 23:56:12
3014,543,2,13705,2.66,2024-05-12 17:52:05
3015,491,2,15642,7.04,2024-10-27 10:47:12
3016,356,1,10623,1.43,2024-07-05 07:49:43
3017,183,1,4922,1.59,2024-08-19 23:04:59
3018,235,1,482,6.09,2024-01-05 17:17:09
3019,112,2,6925,11.72,2024-10-16 17:46:58
3020,43,1,3112,10.28,2024-04-20 18:36:59
3021,438,1,3786,1.37,2024-08-11 06:32:39
3022,361,2,9227,3.95,2024-10-28 11:43:14
3023,170,1,12795,8.82,2024-08-22 00:39:56
3024,474,1,8153,6.81,2024-04-08 07:31:55
3025,528,1,12356,3.11,2024-11-14 21:50:57
3026,307,2,12616,9.07,2024-03-27 01:50:36
3027,296,1,15346,11.55,2024-06-06 02:49:48
3028,506,2,10673,11.03,2024-05-23 12:27:11
3029,509,1,239,7.48,2024-11-04 07:00:18
3030,39,1,13037,5.91,2024-05-27 08:44:59
3031,335,2,12600,3.83,2024-08-02 22:58:15
